table_fqn,catalog,schema,table_name,domain,column_name,column_fqn,data_type,data_type_display,is_key_candidate,description
VTNet Datalake Presto.hive.fbb.edcr_kpi_tmp,hive,fbb,edcr_kpi_tmp,FBB,start_audio_pdcp_loss_ul_up_sample,VTNet Datalake Presto.hive.fbb.edcr_kpi_tmp.start_audio_pdcp_loss_ul_up_sample,BIGINT,bigint,False,[AI Gen] Số mẫu PDCP loss audio uplink khi bắt đầu
VTNet Datalake Presto.hive.fbb.edcr_kpi_tmp,hive,fbb,edcr_kpi_tmp,FBB,start_pucch_ul_up_sum,VTNet Datalake Presto.hive.fbb.edcr_kpi_tmp.start_pucch_ul_up_sum,FLOAT,double,False,[AI Gen] Tổng PUCCH uplink khi bắt đầu
VTNet Datalake Presto.hive.fbb.edcr_kpi_tmp,hive,fbb,edcr_kpi_tmp,FBB,start_pucch_ul_up_sample,VTNet Datalake Presto.hive.fbb.edcr_kpi_tmp.start_pucch_ul_up_sample,BIGINT,bigint,False,[AI Gen] Số mẫu PUCCH uplink khi bắt đầu
VTNet Datalake Presto.hive.fbb.edcr_kpi_tmp,hive,fbb,edcr_kpi_tmp,FBB,start_pusch_ul_up_sum,VTNet Datalake Presto.hive.fbb.edcr_kpi_tmp.start_pusch_ul_up_sum,FLOAT,double,False,[AI Gen] Tổng PUSCH uplink khi bắt đầu
VTNet Datalake Presto.hive.fbb.edcr_kpi_tmp,hive,fbb,edcr_kpi_tmp,FBB,start_pusch_ul_up_sample,VTNet Datalake Presto.hive.fbb.edcr_kpi_tmp.start_pusch_ul_up_sample,BIGINT,bigint,False,[AI Gen] Số mẫu PUSCH uplink khi bắt đầu
VTNet Datalake Presto.hive.fbb.edcr_kpi_tmp,hive,fbb,edcr_kpi_tmp,FBB,start_pwr_restriction_ul_up_sum,VTNet Datalake Presto.hive.fbb.edcr_kpi_tmp.start_pwr_restriction_ul_up_sum,FLOAT,double,False,[AI Gen] Tổng power restriction uplink khi bắt đầu
VTNet Datalake Presto.hive.fbb.edcr_kpi_tmp,hive,fbb,edcr_kpi_tmp,FBB,start_pwr_restriction_ul_up_sample,VTNet Datalake Presto.hive.fbb.edcr_kpi_tmp.start_pwr_restriction_ul_up_sample,BIGINT,bigint,False,[AI Gen] Số mẫu power restriction uplink khi bắt đầu
VTNet Datalake Presto.hive.fbb.edcr_kpi_tmp,hive,fbb,edcr_kpi_tmp,FBB,start_rsrp_down_sum,VTNet Datalake Presto.hive.fbb.edcr_kpi_tmp.start_rsrp_down_sum,FLOAT,double,False,[AI Gen] Tổng RSRP khi bắt đầu downlink
VTNet Datalake Presto.hive.fbb.edcr_kpi_tmp,hive,fbb,edcr_kpi_tmp,FBB,start_rsrp_down_sample,VTNet Datalake Presto.hive.fbb.edcr_kpi_tmp.start_rsrp_down_sample,BIGINT,bigint,False,[AI Gen] Số mẫu RSRP khi bắt đầu downlink
VTNet Datalake Presto.hive.fbb.edcr_kpi_tmp,hive,fbb,edcr_kpi_tmp,FBB,start_rsrq_down_sum,VTNet Datalake Presto.hive.fbb.edcr_kpi_tmp.start_rsrq_down_sum,FLOAT,double,False,[AI Gen] Tổng RSRQ khi bắt đầu downlink
VTNet Datalake Presto.hive.fbb.edcr_kpi_tmp,hive,fbb,edcr_kpi_tmp,FBB,start_rsrq_down_sample,VTNet Datalake Presto.hive.fbb.edcr_kpi_tmp.start_rsrq_down_sample,BIGINT,bigint,False,[AI Gen] Số mẫu RSRQ khi bắt đầu downlink
VTNet Datalake Presto.hive.fbb.edcr_kpi_tmp,hive,fbb,edcr_kpi_tmp,FBB,start_video_pdcp_loss_dl_down_sum,VTNet Datalake Presto.hive.fbb.edcr_kpi_tmp.start_video_pdcp_loss_dl_down_sum,FLOAT,double,False,[AI Gen] Tổng PDCP loss video downlink khi bắt đầu
VTNet Datalake Presto.hive.fbb.edcr_kpi_tmp,hive,fbb,edcr_kpi_tmp,FBB,start_video_pdcp_loss_dl_down_sample,VTNet Datalake Presto.hive.fbb.edcr_kpi_tmp.start_video_pdcp_loss_dl_down_sample,BIGINT,bigint,False,[AI Gen] Số mẫu PDCP loss video downlink khi bắt đầu
VTNet Datalake Presto.hive.fbb.edcr_kpi_tmp,hive,fbb,edcr_kpi_tmp,FBB,start_video_pdcp_loss_ul_up_sum,VTNet Datalake Presto.hive.fbb.edcr_kpi_tmp.start_video_pdcp_loss_ul_up_sum,FLOAT,double,False,[AI Gen] Tổng PDCP loss video uplink khi bắt đầu
VTNet Datalake Presto.hive.fbb.edcr_kpi_tmp,hive,fbb,edcr_kpi_tmp,FBB,start_video_pdcp_loss_ul_up_sample,VTNet Datalake Presto.hive.fbb.edcr_kpi_tmp.start_video_pdcp_loss_ul_up_sample,BIGINT,bigint,False,[AI Gen] Số mẫu PDCP loss video uplink khi bắt đầu
VTNet Datalake Presto.hive.fbb.edcr_kpi_tmp,hive,fbb,edcr_kpi_tmp,FBB,video_ave_delay_down_sum,VTNet Datalake Presto.hive.fbb.edcr_kpi_tmp.video_ave_delay_down_sum,FLOAT,double,False,[AI Gen] Tổng độ trễ video trung bình downlink
VTNet Datalake Presto.hive.fbb.edcr_kpi_tmp,hive,fbb,edcr_kpi_tmp,FBB,video_ave_delay_down_sample,VTNet Datalake Presto.hive.fbb.edcr_kpi_tmp.video_ave_delay_down_sample,BIGINT,bigint,False,[AI Gen] Số mẫu độ trễ video trung bình downlink
VTNet Datalake Presto.hive.fbb.edcr_kpi_tmp,hive,fbb,edcr_kpi_tmp,FBB,video_ave_delay_up_sum,VTNet Datalake Presto.hive.fbb.edcr_kpi_tmp.video_ave_delay_up_sum,FLOAT,double,False,[AI Gen] Tổng độ trễ video trung bình uplink
VTNet Datalake Presto.hive.fbb.edcr_kpi_tmp,hive,fbb,edcr_kpi_tmp,FBB,video_ave_delay_up_sample,VTNet Datalake Presto.hive.fbb.edcr_kpi_tmp.video_ave_delay_up_sample,BIGINT,bigint,False,[AI Gen] Số mẫu độ trễ video trung bình uplink
VTNet Datalake Presto.hive.fbb.edcr_kpi_tmp,hive,fbb,edcr_kpi_tmp,FBB,video_ave_jitter_down_sum,VTNet Datalake Presto.hive.fbb.edcr_kpi_tmp.video_ave_jitter_down_sum,FLOAT,double,False,[AI Gen] Tổng jitter video trung bình downlink
VTNet Datalake Presto.hive.fbb.edcr_kpi_tmp,hive,fbb,edcr_kpi_tmp,FBB,video_ave_jitter_down_sample,VTNet Datalake Presto.hive.fbb.edcr_kpi_tmp.video_ave_jitter_down_sample,BIGINT,bigint,False,[AI Gen] Số mẫu jitter video trung bình downlink
VTNet Datalake Presto.hive.fbb.edcr_kpi_tmp,hive,fbb,edcr_kpi_tmp,FBB,video_ave_jitter_up_sum,VTNet Datalake Presto.hive.fbb.edcr_kpi_tmp.video_ave_jitter_up_sum,FLOAT,double,False,[AI Gen] Tổng jitter video trung bình uplink
VTNet Datalake Presto.hive.fbb.edcr_kpi_tmp,hive,fbb,edcr_kpi_tmp,FBB,video_ave_jitter_up_sample,VTNet Datalake Presto.hive.fbb.edcr_kpi_tmp.video_ave_jitter_up_sample,BIGINT,bigint,False,[AI Gen] Số mẫu jitter video trung bình uplink
VTNet Datalake Presto.hive.fbb.edcr_kpi_tmp,hive,fbb,edcr_kpi_tmp,FBB,video_ave_mos_down_sum,VTNet Datalake Presto.hive.fbb.edcr_kpi_tmp.video_ave_mos_down_sum,FLOAT,double,False,[AI Gen] Tổng MOS video trung bình downlink
VTNet Datalake Presto.hive.fbb.edcr_kpi_tmp,hive,fbb,edcr_kpi_tmp,FBB,video_ave_mos_down_sample,VTNet Datalake Presto.hive.fbb.edcr_kpi_tmp.video_ave_mos_down_sample,BIGINT,bigint,False,[AI Gen] Số mẫu MOS video trung bình downlink
VTNet Datalake Presto.hive.fbb.edcr_kpi_tmp,hive,fbb,edcr_kpi_tmp,FBB,video_ave_mos_up_sum,VTNet Datalake Presto.hive.fbb.edcr_kpi_tmp.video_ave_mos_up_sum,FLOAT,double,False,[AI Gen] Tổng MOS video trung bình uplink
VTNet Datalake Presto.hive.fbb.edcr_kpi_tmp,hive,fbb,edcr_kpi_tmp,FBB,video_ave_mos_up_sample,VTNet Datalake Presto.hive.fbb.edcr_kpi_tmp.video_ave_mos_up_sample,BIGINT,bigint,False,[AI Gen] Số mẫu MOS video trung bình uplink
VTNet Datalake Presto.hive.fbb.edcr_kpi_tmp,hive,fbb,edcr_kpi_tmp,FBB,video_ave_mos_last_slices_down_sum,VTNet Datalake Presto.hive.fbb.edcr_kpi_tmp.video_ave_mos_last_slices_down_sum,FLOAT,double,False,[AI Gen] Tổng MOS video last slices downlink
VTNet Datalake Presto.hive.fbb.edcr_kpi_tmp,hive,fbb,edcr_kpi_tmp,FBB,video_ave_mos_last_slices_down_sample,VTNet Datalake Presto.hive.fbb.edcr_kpi_tmp.video_ave_mos_last_slices_down_sample,BIGINT,bigint,False,[AI Gen] Số mẫu MOS video last slices downlink
VTNet Datalake Presto.hive.fbb.edcr_kpi_tmp,hive,fbb,edcr_kpi_tmp,FBB,video_ave_mos_last_slices_up_sum,VTNet Datalake Presto.hive.fbb.edcr_kpi_tmp.video_ave_mos_last_slices_up_sum,FLOAT,double,False,[AI Gen] Tổng MOS video last slices uplink
VTNet Datalake Presto.hive.fbb.edcr_kpi_tmp,hive,fbb,edcr_kpi_tmp,FBB,video_ave_mos_last_slices_up_sample,VTNet Datalake Presto.hive.fbb.edcr_kpi_tmp.video_ave_mos_last_slices_up_sample,BIGINT,bigint,False,[AI Gen] Số mẫu MOS video last slices uplink
VTNet Datalake Presto.hive.fbb.edcr_kpi_tmp,hive,fbb,edcr_kpi_tmp,FBB,video_ave_pkt_loss_down_sum,VTNet Datalake Presto.hive.fbb.edcr_kpi_tmp.video_ave_pkt_loss_down_sum,FLOAT,double,False,[AI Gen] Tổng packet loss video downlink
VTNet Datalake Presto.hive.fbb.edcr_kpi_tmp,hive,fbb,edcr_kpi_tmp,FBB,video_ave_pkt_loss_down_sample,VTNet Datalake Presto.hive.fbb.edcr_kpi_tmp.video_ave_pkt_loss_down_sample,BIGINT,bigint,False,[AI Gen] Số mẫu packet loss video downlink
VTNet Datalake Presto.hive.fbb.edcr_kpi_tmp,hive,fbb,edcr_kpi_tmp,FBB,video_ave_pkt_loss_up_sum,VTNet Datalake Presto.hive.fbb.edcr_kpi_tmp.video_ave_pkt_loss_up_sum,FLOAT,double,False,[AI Gen] Tổng packet loss video uplink
VTNet Datalake Presto.hive.fbb.edcr_kpi_tmp,hive,fbb,edcr_kpi_tmp,FBB,video_ave_pkt_loss_up_sample,VTNet Datalake Presto.hive.fbb.edcr_kpi_tmp.video_ave_pkt_loss_up_sample,BIGINT,bigint,False,[AI Gen] Số mẫu packet loss video uplink
VTNet Datalake Presto.hive.fbb.edcr_kpi_tmp,hive,fbb,edcr_kpi_tmp,FBB,video_garbled_down_sum,VTNet Datalake Presto.hive.fbb.edcr_kpi_tmp.video_garbled_down_sum,INT,integer,False,[AI Gen] Tổng video garbled downlink
VTNet Datalake Presto.hive.fbb.edcr_kpi_tmp,hive,fbb,edcr_kpi_tmp,FBB,video_garbled_down_sample,VTNet Datalake Presto.hive.fbb.edcr_kpi_tmp.video_garbled_down_sample,BIGINT,bigint,False,[AI Gen] Số mẫu video garbled downlink
VTNet Datalake Presto.hive.fbb.edcr_kpi_tmp,hive,fbb,edcr_kpi_tmp,FBB,video_garbled_up_sum,VTNet Datalake Presto.hive.fbb.edcr_kpi_tmp.video_garbled_up_sum,INT,integer,False,[AI Gen] Tổng video garbled uplink
VTNet Datalake Presto.hive.fbb.edcr_kpi_tmp,hive,fbb,edcr_kpi_tmp,FBB,video_garbled_up_sample,VTNet Datalake Presto.hive.fbb.edcr_kpi_tmp.video_garbled_up_sample,BIGINT,bigint,False,[AI Gen] Số mẫu video garbled uplink
VTNet Datalake Presto.hive.fbb.edcr_kpi_tmp,hive,fbb,edcr_kpi_tmp,FBB,video_jump_back_down_sum,VTNet Datalake Presto.hive.fbb.edcr_kpi_tmp.video_jump_back_down_sum,INT,integer,False,[AI Gen] Tổng video jump back downlink
VTNet Datalake Presto.hive.fbb.edcr_kpi_tmp,hive,fbb,edcr_kpi_tmp,FBB,video_jump_back_down_sample,VTNet Datalake Presto.hive.fbb.edcr_kpi_tmp.video_jump_back_down_sample,BIGINT,bigint,False,[AI Gen] Số mẫu video jump back downlink
VTNet Datalake Presto.hive.fbb.edcr_kpi_tmp,hive,fbb,edcr_kpi_tmp,FBB,video_jump_back_up_sum,VTNet Datalake Presto.hive.fbb.edcr_kpi_tmp.video_jump_back_up_sum,INT,integer,False,[AI Gen] Tổng video jump back uplink
VTNet Datalake Presto.hive.fbb.edcr_kpi_tmp,hive,fbb,edcr_kpi_tmp,FBB,video_jump_back_up_sample,VTNet Datalake Presto.hive.fbb.edcr_kpi_tmp.video_jump_back_up_sample,BIGINT,bigint,False,[AI Gen] Số mẫu video jump back uplink
VTNet Datalake Presto.hive.fbb.edcr_kpi_tmp,hive,fbb,edcr_kpi_tmp,FBB,video_low_mos_down_sum,VTNet Datalake Presto.hive.fbb.edcr_kpi_tmp.video_low_mos_down_sum,FLOAT,double,False,[AI Gen] Tổng video low MOS downlink
VTNet Datalake Presto.hive.fbb.edcr_kpi_tmp,hive,fbb,edcr_kpi_tmp,FBB,video_low_mos_down_sample,VTNet Datalake Presto.hive.fbb.edcr_kpi_tmp.video_low_mos_down_sample,BIGINT,bigint,False,[AI Gen] Số mẫu video low MOS downlink
VTNet Datalake Presto.hive.fbb.edcr_kpi_tmp,hive,fbb,edcr_kpi_tmp,FBB,video_low_mos_up_sum,VTNet Datalake Presto.hive.fbb.edcr_kpi_tmp.video_low_mos_up_sum,FLOAT,double,False,[AI Gen] Tổng video low MOS uplink
VTNet Datalake Presto.hive.fbb.edcr_kpi_tmp,hive,fbb,edcr_kpi_tmp,FBB,video_low_mos_up_sample,VTNet Datalake Presto.hive.fbb.edcr_kpi_tmp.video_low_mos_up_sample,BIGINT,bigint,False,[AI Gen] Số mẫu video low MOS uplink
VTNet Datalake Presto.hive.fbb.edcr_kpi_tmp,hive,fbb,edcr_kpi_tmp,FBB,video_max_delay_down_sum,VTNet Datalake Presto.hive.fbb.edcr_kpi_tmp.video_max_delay_down_sum,FLOAT,double,False,[AI Gen] Tổng độ trễ video max downlink
VTNet Datalake Presto.hive.fbb.edcr_kpi_tmp,hive,fbb,edcr_kpi_tmp,FBB,video_max_delay_down_sample,VTNet Datalake Presto.hive.fbb.edcr_kpi_tmp.video_max_delay_down_sample,BIGINT,bigint,False,[AI Gen] Số mẫu độ trễ video max downlink
VTNet Datalake Presto.hive.fbb.edcr_kpi_tmp,hive,fbb,edcr_kpi_tmp,FBB,video_max_delay_up_sum,VTNet Datalake Presto.hive.fbb.edcr_kpi_tmp.video_max_delay_up_sum,FLOAT,double,False,[AI Gen] Tổng độ trễ video max uplink
VTNet Datalake Presto.hive.fbb.edcr_kpi_tmp,hive,fbb,edcr_kpi_tmp,FBB,video_max_delay_up_sample,VTNet Datalake Presto.hive.fbb.edcr_kpi_tmp.video_max_delay_up_sample,BIGINT,bigint,False,[AI Gen] Số mẫu độ trễ video max uplink
VTNet Datalake Presto.hive.fbb.edcr_kpi_tmp,hive,fbb,edcr_kpi_tmp,FBB,video_max_jitter_down_sum,VTNet Datalake Presto.hive.fbb.edcr_kpi_tmp.video_max_jitter_down_sum,FLOAT,double,False,[AI Gen] Tổng jitter video max downlink
VTNet Datalake Presto.hive.fbb.edcr_kpi_tmp,hive,fbb,edcr_kpi_tmp,FBB,video_max_jitter_down_sample,VTNet Datalake Presto.hive.fbb.edcr_kpi_tmp.video_max_jitter_down_sample,BIGINT,bigint,False,[AI Gen] Số mẫu jitter video max downlink
VTNet Datalake Presto.hive.fbb.edcr_kpi_tmp,hive,fbb,edcr_kpi_tmp,FBB,video_max_jitter_up_sum,VTNet Datalake Presto.hive.fbb.edcr_kpi_tmp.video_max_jitter_up_sum,FLOAT,double,False,[AI Gen] Tổng jitter video max uplink
VTNet Datalake Presto.hive.fbb.edcr_kpi_tmp,hive,fbb,edcr_kpi_tmp,FBB,video_max_jitter_up_sample,VTNet Datalake Presto.hive.fbb.edcr_kpi_tmp.video_max_jitter_up_sample,BIGINT,bigint,False,[AI Gen] Số mẫu jitter video max uplink
VTNet Datalake Presto.hive.fbb.edcr_kpi_tmp,hive,fbb,edcr_kpi_tmp,FBB,video_max_jump_back_down_sum,VTNet Datalake Presto.hive.fbb.edcr_kpi_tmp.video_max_jump_back_down_sum,INT,integer,False,[AI Gen] Tổng video max jump back downlink
VTNet Datalake Presto.hive.fbb.edcr_kpi_tmp,hive,fbb,edcr_kpi_tmp,FBB,video_max_jump_back_down_sample,VTNet Datalake Presto.hive.fbb.edcr_kpi_tmp.video_max_jump_back_down_sample,BIGINT,bigint,False,[AI Gen] Số mẫu video max jump back downlink
VTNet Datalake Presto.hive.fbb.edcr_kpi_tmp,hive,fbb,edcr_kpi_tmp,FBB,video_max_jump_back_up_sum,VTNet Datalake Presto.hive.fbb.edcr_kpi_tmp.video_max_jump_back_up_sum,INT,integer,False,[AI Gen] Tổng video max jump back uplink
VTNet Datalake Presto.hive.fbb.edcr_kpi_tmp,hive,fbb,edcr_kpi_tmp,FBB,video_max_jump_back_up_sample,VTNet Datalake Presto.hive.fbb.edcr_kpi_tmp.video_max_jump_back_up_sample,BIGINT,bigint,False,[AI Gen] Số mẫu video max jump back uplink
VTNet Datalake Presto.hive.fbb.edcr_kpi_tmp,hive,fbb,edcr_kpi_tmp,FBB,video_max_out_of_sequence_down_sum,VTNet Datalake Presto.hive.fbb.edcr_kpi_tmp.video_max_out_of_sequence_down_sum,INT,integer,False,[AI Gen] Tổng video max out of sequence downlink
VTNet Datalake Presto.hive.fbb.edcr_kpi_tmp,hive,fbb,edcr_kpi_tmp,FBB,video_max_out_of_sequence_down_sample,VTNet Datalake Presto.hive.fbb.edcr_kpi_tmp.video_max_out_of_sequence_down_sample,BIGINT,bigint,False,[AI Gen] Số mẫu video max out of sequence downlink
VTNet Datalake Presto.hive.fbb.edcr_kpi_tmp,hive,fbb,edcr_kpi_tmp,FBB,video_max_out_of_sequence_up_sum,VTNet Datalake Presto.hive.fbb.edcr_kpi_tmp.video_max_out_of_sequence_up_sum,INT,integer,False,[AI Gen] Tổng video max out of sequence uplink
VTNet Datalake Presto.hive.fbb.edcr_kpi_tmp,hive,fbb,edcr_kpi_tmp,FBB,video_max_out_of_sequence_up_sample,VTNet Datalake Presto.hive.fbb.edcr_kpi_tmp.video_max_out_of_sequence_up_sample,BIGINT,bigint,False,[AI Gen] Số mẫu video max out of sequence uplink
VTNet Datalake Presto.hive.fbb.edcr_kpi_tmp,hive,fbb,edcr_kpi_tmp,FBB,video_min_mos_down_sum,VTNet Datalake Presto.hive.fbb.edcr_kpi_tmp.video_min_mos_down_sum,FLOAT,double,False,[AI Gen] Tổng video min MOS downlink
VTNet Datalake Presto.hive.fbb.edcr_kpi_tmp,hive,fbb,edcr_kpi_tmp,FBB,video_min_mos_down_sample,VTNet Datalake Presto.hive.fbb.edcr_kpi_tmp.video_min_mos_down_sample,BIGINT,bigint,False,[AI Gen] Số mẫu video min MOS downlink
VTNet Datalake Presto.hive.fbb.edcr_kpi_tmp,hive,fbb,edcr_kpi_tmp,FBB,video_min_mos_up_sum,VTNet Datalake Presto.hive.fbb.edcr_kpi_tmp.video_min_mos_up_sum,FLOAT,double,False,[AI Gen] Tổng video min MOS uplink
VTNet Datalake Presto.hive.fbb.edcr_kpi_tmp,hive,fbb,edcr_kpi_tmp,FBB,video_min_mos_up_sample,VTNet Datalake Presto.hive.fbb.edcr_kpi_tmp.video_min_mos_up_sample,BIGINT,bigint,False,[AI Gen] Số mẫu video min MOS uplink
VTNet Datalake Presto.hive.fbb.edcr_kpi_tmp,hive,fbb,edcr_kpi_tmp,FBB,video_muted_down_sum,VTNet Datalake Presto.hive.fbb.edcr_kpi_tmp.video_muted_down_sum,INT,integer,False,[AI Gen] Tổng video muted downlink
VTNet Datalake Presto.hive.fbb.edcr_kpi_tmp,hive,fbb,edcr_kpi_tmp,FBB,video_muted_down_sample,VTNet Datalake Presto.hive.fbb.edcr_kpi_tmp.video_muted_down_sample,BIGINT,bigint,False,[AI Gen] Số mẫu video muted downlink
VTNet Datalake Presto.hive.fbb.edcr_kpi_tmp,hive,fbb,edcr_kpi_tmp,FBB,video_muted_up_sum,VTNet Datalake Presto.hive.fbb.edcr_kpi_tmp.video_muted_up_sum,INT,integer,False,[AI Gen] Tổng video muted uplink
VTNet Datalake Presto.hive.fbb.edcr_kpi_tmp,hive,fbb,edcr_kpi_tmp,FBB,video_muted_up_sample,VTNet Datalake Presto.hive.fbb.edcr_kpi_tmp.video_muted_up_sample,BIGINT,bigint,False,[AI Gen] Số mẫu video muted uplink
VTNet Datalake Presto.hive.fbb.edcr_kpi_tmp,hive,fbb,edcr_kpi_tmp,FBB,video_num_of_rtp_slices_down_sum,VTNet Datalake Presto.hive.fbb.edcr_kpi_tmp.video_num_of_rtp_slices_down_sum,INT,integer,False,[AI Gen] Tổng số RTP slices video downlink
VTNet Datalake Presto.hive.fbb.edcr_kpi_tmp,hive,fbb,edcr_kpi_tmp,FBB,video_num_of_rtp_slices_down_sample,VTNet Datalake Presto.hive.fbb.edcr_kpi_tmp.video_num_of_rtp_slices_down_sample,BIGINT,bigint,False,[AI Gen] Số mẫu RTP slices video downlink
VTNet Datalake Presto.hive.fbb.edcr_kpi_tmp,hive,fbb,edcr_kpi_tmp,FBB,video_num_of_rtp_slices_up_sum,VTNet Datalake Presto.hive.fbb.edcr_kpi_tmp.video_num_of_rtp_slices_up_sum,INT,integer,False,[AI Gen] Tổng số RTP slices video uplink
VTNet Datalake Presto.hive.fbb.edcr_kpi_tmp,hive,fbb,edcr_kpi_tmp,FBB,video_num_of_rtp_slices_up_sample,VTNet Datalake Presto.hive.fbb.edcr_kpi_tmp.video_num_of_rtp_slices_up_sample,BIGINT,bigint,False,[AI Gen] Số mẫu RTP slices video uplink
VTNet Datalake Presto.hive.fbb.edcr_kpi_tmp,hive,fbb,edcr_kpi_tmp,FBB,video_out_of_sequence_down_sum,VTNet Datalake Presto.hive.fbb.edcr_kpi_tmp.video_out_of_sequence_down_sum,INT,integer,False,[AI Gen] Tổng video out of sequence downlink
VTNet Datalake Presto.hive.fbb.edcr_kpi_tmp,hive,fbb,edcr_kpi_tmp,FBB,video_out_of_sequence_down_sample,VTNet Datalake Presto.hive.fbb.edcr_kpi_tmp.video_out_of_sequence_down_sample,BIGINT,bigint,False,[AI Gen] Số mẫu video out of sequence downlink
VTNet Datalake Presto.hive.fbb.edcr_kpi_tmp,hive,fbb,edcr_kpi_tmp,FBB,video_out_of_sequence_up_sum,VTNet Datalake Presto.hive.fbb.edcr_kpi_tmp.video_out_of_sequence_up_sum,INT,integer,False,[AI Gen] Tổng video out of sequence uplink
VTNet Datalake Presto.hive.fbb.edcr_kpi_tmp,hive,fbb,edcr_kpi_tmp,FBB,video_out_of_sequence_up_sample,VTNet Datalake Presto.hive.fbb.edcr_kpi_tmp.video_out_of_sequence_up_sample,BIGINT,bigint,False,[AI Gen] Số mẫu video out of sequence uplink
VTNet Datalake Presto.hive.fbb.edcr_kpi_tmp,hive,fbb,edcr_kpi_tmp,FBB,video_rtp_down_sum,VTNet Datalake Presto.hive.fbb.edcr_kpi_tmp.video_rtp_down_sum,INT,integer,False,[AI Gen] Tổng video RTP downlink
VTNet Datalake Presto.hive.fbb.edcr_kpi_tmp,hive,fbb,edcr_kpi_tmp,FBB,video_rtp_down_sample,VTNet Datalake Presto.hive.fbb.edcr_kpi_tmp.video_rtp_down_sample,BIGINT,bigint,False,[AI Gen] Số mẫu video RTP downlink
VTNet Datalake Presto.hive.fbb.edcr_kpi_tmp,hive,fbb,edcr_kpi_tmp,FBB,video_rtp_up_sum,VTNet Datalake Presto.hive.fbb.edcr_kpi_tmp.video_rtp_up_sum,INT,integer,False,[AI Gen] Tổng video RTP uplink
VTNet Datalake Presto.hive.fbb.edcr_kpi_tmp,hive,fbb,edcr_kpi_tmp,FBB,video_rtp_up_sample,VTNet Datalake Presto.hive.fbb.edcr_kpi_tmp.video_rtp_up_sample,BIGINT,bigint,False,[AI Gen] Số mẫu video RTP uplink
VTNet Datalake Presto.hive.fbb.edcr_kpi_tmp,hive,fbb,edcr_kpi_tmp,FBB,video_seq_restarts_down_sum,VTNet Datalake Presto.hive.fbb.edcr_kpi_tmp.video_seq_restarts_down_sum,INT,integer,False,[AI Gen] Tổng video seq restarts downlink
VTNet Datalake Presto.hive.fbb.edcr_kpi_tmp,hive,fbb,edcr_kpi_tmp,FBB,video_seq_restarts_down_sample,VTNet Datalake Presto.hive.fbb.edcr_kpi_tmp.video_seq_restarts_down_sample,BIGINT,bigint,False,[AI Gen] Số mẫu video seq restarts downlink
VTNet Datalake Presto.hive.fbb.edcr_kpi_tmp,hive,fbb,edcr_kpi_tmp,FBB,video_seq_restarts_up_sum,VTNet Datalake Presto.hive.fbb.edcr_kpi_tmp.video_seq_restarts_up_sum,INT,integer,False,[AI Gen] Tổng video seq restarts uplink
VTNet Datalake Presto.hive.fbb.edcr_kpi_tmp,hive,fbb,edcr_kpi_tmp,FBB,video_seq_restarts_up_sample,VTNet Datalake Presto.hive.fbb.edcr_kpi_tmp.video_seq_restarts_up_sample,BIGINT,bigint,False,[AI Gen] Số mẫu video seq restarts uplink
VTNet Datalake Presto.hive.fbb.edcr_kpi_tmp,hive,fbb,edcr_kpi_tmp,FBB,video_sum_jump_back_down_sum,VTNet Datalake Presto.hive.fbb.edcr_kpi_tmp.video_sum_jump_back_down_sum,INT,integer,False,[AI Gen] Tổng video sum jump back downlink
VTNet Datalake Presto.hive.fbb.edcr_kpi_tmp,hive,fbb,edcr_kpi_tmp,FBB,video_sum_jump_back_down_sample,VTNet Datalake Presto.hive.fbb.edcr_kpi_tmp.video_sum_jump_back_down_sample,BIGINT,bigint,False,[AI Gen] Số mẫu video sum jump back downlink
VTNet Datalake Presto.hive.fbb.edcr_kpi_tmp,hive,fbb,edcr_kpi_tmp,FBB,video_sum_jump_back_up_sum,VTNet Datalake Presto.hive.fbb.edcr_kpi_tmp.video_sum_jump_back_up_sum,INT,integer,False,[AI Gen] Tổng video sum jump back uplink
VTNet Datalake Presto.hive.fbb.edcr_kpi_tmp,hive,fbb,edcr_kpi_tmp,FBB,video_sum_jump_back_up_sample,VTNet Datalake Presto.hive.fbb.edcr_kpi_tmp.video_sum_jump_back_up_sample,BIGINT,bigint,False,[AI Gen] Số mẫu video sum jump back uplink
VTNet Datalake Presto.hive.fbb.edcr_kpi_tmp,hive,fbb,edcr_kpi_tmp,FBB,video_sum_out_of_sequence_down_sum,VTNet Datalake Presto.hive.fbb.edcr_kpi_tmp.video_sum_out_of_sequence_down_sum,INT,integer,False,[AI Gen] Tổng video sum out of sequence downlink
VTNet Datalake Presto.hive.fbb.edcr_kpi_tmp,hive,fbb,edcr_kpi_tmp,FBB,video_sum_out_of_sequence_down_sample,VTNet Datalake Presto.hive.fbb.edcr_kpi_tmp.video_sum_out_of_sequence_down_sample,BIGINT,bigint,False,[AI Gen] Số mẫu video sum out of sequence downlink
VTNet Datalake Presto.hive.fbb.edcr_kpi_tmp,hive,fbb,edcr_kpi_tmp,FBB,video_sum_out_of_sequence_up_sum,VTNet Datalake Presto.hive.fbb.edcr_kpi_tmp.video_sum_out_of_sequence_up_sum,INT,integer,False,[AI Gen] Tổng video sum out of sequence uplink
