wifi_id,device_id,record_time,date_hour,ssid,band,channel,standard,signal_dbm,noise_dbm,client_count,tx_rate_mbps,rx_rate_mbps,retry_rate,province_code,duration,ne_id,created_date,wifi_name,wifi_max_bit_rate,wifi_channel,wifi_ssid,wifi_standard,wifi_regulatory_domain,wifi_total_bytes_sent,wifi_total_bytes_received,wifi_total_packets_sent,wifi_total_packets_received,wifi_total_associations,wifi_error_sent,wifi_error_received,wifi_total_psk_failures,wifi_total_integrity_failures,wifi_transmit_power,ip_address,connect_status,product_class,sw_version,hardware_version,manufacture
WIFI028043,CPE0029,2026-08-19 19:00:00,2026-08-19-19,SYNTH-028,5GHz,36,802.11ac,-57.89,-90,8,224.84,262.88,0.06,KHA,3600,NE0029,2026-08-19 19:00:00,SYNTH-028,224.84,36,SYNTH-028,802.11ac,VN,400000000,1200000000,400000,1200000,8,0,0,0,0,18,100.64.0.28,connected,CPE,1.2.1,,ZTE
WIFI002044,CPE0003,2026-08-19 20:00:00,2026-08-19-20,SYNTH-002,5GHz,44,802.11ac,-58.34,-90,6,347.88,220.35,0.01,DBN,3600,NE0003,2026-08-19 20:00:00,SYNTH-002,347.88,44,SYNTH-002,802.11ac,VN,300000000,900000000,300000,900000,6,0,0,0,0,18,100.64.0.2,connected,CPE,1.2.1,,ZTE
WIFI005044,CPE0006,2026-08-19 20:00:00,2026-08-19-20,SYNTH-005,5GHz,40,802.11ac,-57.07,-90,7,158.87,256.34,0.02,SLA,3600,NE0006,2026-08-19 20:00:00,SYNTH-005,158.87,40,SYNTH-005,802.11ac,VN,350000000,1050000000,350000,1050000,7,0,0,0,0,18,100.64.0.5,connected,CPE,1.2.1,,ZTE
WIFI008044,CPE0009,2026-08-19 20:00:00,2026-08-19-20,SYNTH-008,5GHz,36,802.11ac,-57.56,-90,7,238.26,186.86,0.08,SLA,3600,NE0009,2026-08-19 20:00:00,SYNTH-008,238.26,36,SYNTH-008,802.11ac,VN,350000000,1050000000,350000,1050000,7,0,0,0,0,18,100.64.0.8,connected,CPE,1.2.1,,ZTE
WIFI011044,CPE0012,2026-08-19 20:00:00,2026-08-19-20,SYNTH-011,5GHz,48,802.11ac,-49.6,-90,2,207.56,322.58,0.12,CMU,3600,NE0012,2026-08-19 20:00:00,SYNTH-011,207.56,48,SYNTH-011,802.11ac,VN,100000000,300000000,100000,300000,2,0,0,0,0,18,100.64.0.11,connected,CPE,1.2.1,,ZTE
WIFI014044,CPE0015,2026-08-19 20:00:00,2026-08-19-20,SYNTH-014,5GHz,44,802.11ac,-57.19,-90,3,370.52,370.14,0.11,CMU,3600,NE0015,2026-08-19 20:00:00,SYNTH-014,370.52,44,SYNTH-014,802.11ac,VN,150000000,450000000,150000,450000,3,0,0,0,0,18,100.64.0.14,connected,CPE,1.2.1,,ZTE
WIFI017044,CPE0018,2026-08-19 20:00:00,2026-08-19-20,SYNTH-017,5GHz,40,802.11ac,-46.72,-90,7,106.57,168.57,0.08,NBH,3600,NE0018,2026-08-19 20:00:00,SYNTH-017,106.57,40,SYNTH-017,802.11ac,VN,350000000,1050000000,350000,1050000,7,0,0,0,0,18,100.64.0.17,connected,CPE,1.2.1,,ZTE
WIFI020044,CPE0021,2026-08-19 20:00:00,2026-08-19-20,SYNTH-020,5GHz,36,802.11ac,-64.56,-90,2,291.63,159.81,0.06,HCM,3600,NE0021,2026-08-19 20:00:00,SYNTH-020,291.63,36,SYNTH-020,802.11ac,VN,100000000,300000000,100000,300000,2,0,0,0,0,18,100.64.0.20,connected,CPE,1.2.1,,ZTE
WIFI023044,CPE0024,2026-08-19 20:00:00,2026-08-19-20,SYNTH-023,5GHz,48,802.11ac,-70.05,-90,4,90.58,114.01,0.03,HCM,3600,NE0024,2026-08-19 20:00:00,SYNTH-023,90.58,48,SYNTH-023,802.11ac,VN,200000000,600000000,200000,600000,4,0,0,0,0,18,100.64.0.23,connected,CPE,1.2.1,,ZTE
WIFI026044,CPE0027,2026-08-19 20:00:00,2026-08-19-20,SYNTH-026,5GHz,44,802.11ac,-58.85,-90,5,321.22,84.41,0.03,KHA,3600,NE0027,2026-08-19 20:00:00,SYNTH-026,321.22,44,SYNTH-026,802.11ac,VN,250000000,750000000,250000,750000,5,0,0,0,0,18,100.64.0.26,connected,CPE,1.2.1,,ZTE
WIFI029044,CPE0030,2026-08-19 20:00:00,2026-08-19-20,SYNTH-029,5GHz,40,802.11ac,-46.34,-90,8,239.57,154.39,0.06,KHA,3600,NE0030,2026-08-19 20:00:00,SYNTH-029,239.57,40,SYNTH-029,802.11ac,VN,400000000,1200000000,400000,1200000,8,0,0,0,0,18,100.64.0.29,connected,CPE,1.2.1,,ZTE
WIFI000045,CPE0001,2026-08-19 21:00:00,2026-08-19-21,SYNTH-000,5GHz,36,802.11ac,-65.23,-90,7,195.43,118.24,0.02,DBN,3600,NE0001,2026-08-19 21:00:00,SYNTH-000,195.43,36,SYNTH-000,802.11ac,VN,350000000,1050000000,350000,1050000,7,0,0,0,0,18,100.64.0.0,connected,CPE,1.2.1,,ZTE
WIFI003045,CPE0004,2026-08-19 21:00:00,2026-08-19-21,SYNTH-003,5GHz,48,802.11ac,-70.96,-90,5,200.17,239.13,0.01,DBN,3600,NE0004,2026-08-19 21:00:00,SYNTH-003,200.17,48,SYNTH-003,802.11ac,VN,250000000,750000000,250000,750000,5,0,0,0,0,18,100.64.0.3,connected,CPE,1.2.1,,ZTE
WIFI006045,CPE0007,2026-08-19 21:00:00,2026-08-19-21,SYNTH-006,5GHz,44,802.11ac,-45.0,-90,4,336.39,185.36,0.08,SLA,3600,NE0007,2026-08-19 21:00:00,SYNTH-006,336.39,44,SYNTH-006,802.11ac,VN,200000000,600000000,200000,600000,4,0,0,0,0,18,100.64.0.6,connected,CPE,1.2.1,,ZTE
WIFI009045,CPE0010,2026-08-19 21:00:00,2026-08-19-21,SYNTH-009,5GHz,40,802.11ac,-53.78,-90,7,136.55,223.8,0.03,SLA,3600,NE0010,2026-08-19 21:00:00,SYNTH-009,136.55,40,SYNTH-009,802.11ac,VN,350000000,1050000000,350000,1050000,7,0,0,0,0,18,100.64.0.9,connected,CPE,1.2.1,,ZTE
WIFI012045,CPE0013,2026-08-19 21:00:00,2026-08-19-21,SYNTH-012,5GHz,36,802.11ac,-57.99,-90,2,280.86,118.4,0.07,CMU,3600,NE0013,2026-08-19 21:00:00,SYNTH-012,280.86,36,SYNTH-012,802.11ac,VN,100000000,300000000,100000,300000,2,0,0,0,0,18,100.64.0.12,connected,CPE,1.2.1,,ZTE
WIFI015045,CPE0016,2026-08-19 21:00:00,2026-08-19-21,SYNTH-015,5GHz,48,802.11ac,-63.47,-90,7,220.81,369.43,0.02,NBH,3600,NE0016,2026-08-19 21:00:00,SYNTH-015,220.81,48,SYNTH-015,802.11ac,VN,350000000,1050000000,350000,1050000,7,0,0,0,0,18,100.64.0.15,connected,CPE,1.2.1,,ZTE
WIFI018045,CPE0019,2026-08-19 21:00:00,2026-08-19-21,SYNTH-018,5GHz,44,802.11ac,-63.21,-90,5,128.91,268.93,0.1,NBH,3600,NE0019,2026-08-19 21:00:00,SYNTH-018,128.91,44,SYNTH-018,802.11ac,VN,250000000,750000000,250000,750000,5,0,0,0,0,18,100.64.0.18,connected,CPE,1.2.1,,ZTE
WIFI021045,CPE0022,2026-08-19 21:00:00,2026-08-19-21,SYNTH-021,5GHz,40,802.11ac,-54.46,-90,4,363.19,246.49,0.1,HCM,3600,NE0022,2026-08-19 21:00:00,SYNTH-021,363.19,40,SYNTH-021,802.11ac,VN,200000000,600000000,200000,600000,4,0,0,0,0,18,100.64.0.21,connected,CPE,1.2.1,,ZTE
WIFI024045,CPE0025,2026-08-19 21:00:00,2026-08-19-21,SYNTH-024,5GHz,36,802.11ac,-67.57,-90,1,223.48,87.23,0.07,HCM,3600,NE0025,2026-08-19 21:00:00,SYNTH-024,223.48,36,SYNTH-024,802.11ac,VN,50000000,150000000,50000,150000,1,0,0,0,0,18,100.64.0.24,connected,CPE,1.2.1,,ZTE
WIFI027045,CPE0028,2026-08-19 21:00:00,2026-08-19-21,SYNTH-027,5GHz,48,802.11ac,-52.66,-90,9,364.63,251.16,0.1,KHA,3600,NE0028,2026-08-19 21:00:00,SYNTH-027,364.63,48,SYNTH-027,802.11ac,VN,450000000,1350000000,450000,1350000,9,0,0,0,0,18,100.64.0.27,connected,CPE,1.2.1,,ZTE
WIFI001046,CPE0002,2026-08-19 22:00:00,2026-08-19-22,SYNTH-001,5GHz,40,802.11ac,-46.63,-90,8,169.45,226.25,0.02,DBN,3600,NE0002,2026-08-19 22:00:00,SYNTH-001,169.45,40,SYNTH-001,802.11ac,VN,400000000,1200000000,400000,1200000,8,0,0,0,0,18,100.64.0.1,connected,CPE,1.2.1,,ZTE
WIFI004046,CPE0005,2026-08-19 22:00:00,2026-08-19-22,SYNTH-004,5GHz,36,802.11ac,-70.55,-90,7,389.66,131.13,0.03,DBN,3600,NE0005,2026-08-19 22:00:00,SYNTH-004,389.66,36,SYNTH-004,802.11ac,VN,350000000,1050000000,350000,1050000,7,0,0,0,0,18,100.64.0.4,connected,CPE,1.2.1,,ZTE
WIFI007046,CPE0008,2026-08-19 22:00:00,2026-08-19-22,SYNTH-007,5GHz,48,802.11ac,-57.39,-90,4,218.13,202.19,0.08,SLA,3600,NE0008,2026-08-19 22:00:00,SYNTH-007,218.13,48,SYNTH-007,802.11ac,VN,200000000,600000000,200000,600000,4,0,0,0,0,18,100.64.0.7,connected,CPE,1.2.1,,ZTE
WIFI010046,CPE0011,2026-08-19 22:00:00,2026-08-19-22,SYNTH-010,5GHz,44,802.11ac,-61.42,-90,1,104.73,294.07,0.12,CMU,3600,NE0011,2026-08-19 22:00:00,SYNTH-010,104.73,44,SYNTH-010,802.11ac,VN,50000000,150000000,50000,150000,1,0,0,0,0,18,100.64.0.10,connected,CPE,1.2.1,,ZTE
WIFI013046,CPE0014,2026-08-19 22:00:00,2026-08-19-22,SYNTH-013,5GHz,40,802.11ac,-64.52,-90,7,198.7,130.45,0.1,CMU,3600,NE0014,2026-08-19 22:00:00,SYNTH-013,198.7,40,SYNTH-013,802.11ac,VN,350000000,1050000000,350000,1050000,7,0,0,0,0,18,100.64.0.13,connected,CPE,1.2.1,,ZTE
WIFI016046,CPE0017,2026-08-19 22:00:00,2026-08-19-22,SYNTH-016,5GHz,36,802.11ac,-52.11,-90,2,198.26,109.09,0.08,NBH,3600,NE0017,2026-08-19 22:00:00,SYNTH-016,198.26,36,SYNTH-016,802.11ac,VN,100000000,300000000,100000,300000,2,0,0,0,0,18,100.64.0.16,connected,CPE,1.2.1,,ZTE
WIFI019046,CPE0020,2026-08-19 22:00:00,2026-08-19-22,SYNTH-019,5GHz,48,802.11ac,-48.66,-90,4,146.05,285.04,0.08,NBH,3600,NE0020,2026-08-19 22:00:00,SYNTH-019,146.05,48,SYNTH-019,802.11ac,VN,200000000,600000000,200000,600000,4,0,0,0,0,18,100.64.0.19,connected,CPE,1.2.1,,ZTE
WIFI022046,CPE0023,2026-08-19 22:00:00,2026-08-19-22,SYNTH-022,5GHz,44,802.11ac,-70.17,-90,9,128.45,266.74,0.05,HCM,3600,NE0023,2026-08-19 22:00:00,SYNTH-022,128.45,44,SYNTH-022,802.11ac,VN,450000000,1350000000,450000,1350000,9,0,0,0,0,18,100.64.0.22,connected,CPE,1.2.1,,ZTE
WIFI025046,CPE0026,2026-08-19 22:00:00,2026-08-19-22,SYNTH-025,5GHz,40,802.11ac,-61.79,-90,6,156.01,301.81,0.03,KHA,3600,NE0026,2026-08-19 22:00:00,SYNTH-025,156.01,40,SYNTH-025,802.11ac,VN,300000000,900000000,300000,900000,6,0,0,0,0,18,100.64.0.25,connected,CPE,1.2.1,,ZTE
WIFI028046,CPE0029,2026-08-19 22:00:00,2026-08-19-22,SYNTH-028,5GHz,36,802.11ac,-66.32,-90,2,307.2,94.26,0.04,KHA,3600,NE0029,2026-08-19 22:00:00,SYNTH-028,307.2,36,SYNTH-028,802.11ac,VN,100000000,300000000,100000,300000,2,0,0,0,0,18,100.64.0.28,connected,CPE,1.2.1,,ZTE
WIFI002047,CPE0003,2026-08-19 23:00:00,2026-08-19-23,SYNTH-002,5GHz,44,802.11ac,-47.85,-90,2,397.1,372.48,0.01,DBN,3600,NE0003,2026-08-19 23:00:00,SYNTH-002,397.1,44,SYNTH-002,802.11ac,VN,100000000,300000000,100000,300000,2,0,0,0,0,18,100.64.0.2,connected,CPE,1.2.1,,ZTE
WIFI005047,CPE0006,2026-08-19 23:00:00,2026-08-19-23,SYNTH-005,5GHz,40,802.11ac,-52.14,-90,6,359.43,123.46,0.08,SLA,3600,NE0006,2026-08-19 23:00:00,SYNTH-005,359.43,40,SYNTH-005,802.11ac,VN,300000000,900000000,300000,900000,6,0,0,0,0,18,100.64.0.5,connected,CPE,1.2.1,,ZTE
WIFI008047,CPE0009,2026-08-19 23:00:00,2026-08-19-23,SYNTH-008,5GHz,36,802.11ac,-49.35,-90,7,247.29,145.55,0.1,SLA,3600,NE0009,2026-08-19 23:00:00,SYNTH-008,247.29,36,SYNTH-008,802.11ac,VN,350000000,1050000000,350000,1050000,7,0,0,0,0,18,100.64.0.8,connected,CPE,1.2.1,,ZTE
WIFI011047,CPE0012,2026-08-19 23:00:00,2026-08-19-23,SYNTH-011,5GHz,48,802.11ac,-54.87,-90,4,84.39,86.96,0.11,CMU,3600,NE0012,2026-08-19 23:00:00,SYNTH-011,84.39,48,SYNTH-011,802.11ac,VN,200000000,600000000,200000,600000,4,0,0,0,0,18,100.64.0.11,connected,CPE,1.2.1,,ZTE
WIFI014047,CPE0015,2026-08-19 23:00:00,2026-08-19-23,SYNTH-014,5GHz,44,802.11ac,-45.87,-90,8,284.38,297.68,0.1,CMU,3600,NE0015,2026-08-19 23:00:00,SYNTH-014,284.38,44,SYNTH-014,802.11ac,VN,400000000,1200000000,400000,1200000,8,0,0,0,0,18,100.64.0.14,connected,CPE,1.2.1,,ZTE
WIFI017047,CPE0018,2026-08-19 23:00:00,2026-08-19-23,SYNTH-017,5GHz,40,802.11ac,-71.35,-90,9,180.97,376.85,0.04,NBH,3600,NE0018,2026-08-19 23:00:00,SYNTH-017,180.97,40,SYNTH-017,802.11ac,VN,450000000,1350000000,450000,1350000,9,0,0,0,0,18,100.64.0.17,connected,CPE,1.2.1,,ZTE
WIFI020047,CPE0021,2026-08-19 23:00:00,2026-08-19-23,SYNTH-020,5GHz,36,802.11ac,-48.28,-90,8,81.85,213.05,0.06,HCM,3600,NE0021,2026-08-19 23:00:00,SYNTH-020,81.85,36,SYNTH-020,802.11ac,VN,400000000,1200000000,400000,1200000,8,0,0,0,0,18,100.64.0.20,connected,CPE,1.2.1,,ZTE
WIFI023047,CPE0024,2026-08-19 23:00:00,2026-08-19-23,SYNTH-023,5GHz,48,802.11ac,-53.25,-90,3,119.22,293.54,0.07,HCM,3600,NE0024,2026-08-19 23:00:00,SYNTH-023,119.22,48,SYNTH-023,802.11ac,VN,150000000,450000000,150000,450000,3,0,0,0,0,18,100.64.0.23,connected,CPE,1.2.1,,ZTE
WIFI026047,CPE0027,2026-08-19 23:00:00,2026-08-19-23,SYNTH-026,5GHz,44,802.11ac,-60.52,-90,5,291.48,149.38,0.05,KHA,3600,NE0027,2026-08-19 23:00:00,SYNTH-026,291.48,44,SYNTH-026,802.11ac,VN,250000000,750000000,250000,750000,5,0,0,0,0,18,100.64.0.26,connected,CPE,1.2.1,,ZTE
WIFI029047,CPE0030,2026-08-19 23:00:00,2026-08-19-23,SYNTH-029,5GHz,40,802.11ac,-55.79,-90,6,269.13,203.29,0.09,KHA,3600,NE0030,2026-08-19 23:00:00,SYNTH-029,269.13,40,SYNTH-029,802.11ac,VN,300000000,900000000,300000,900000,6,0,0,0,0,18,100.64.0.29,connected,CPE,1.2.1,,ZTE
WIFI000048,CPE0001,2026-08-20 00:00:00,2026-08-20-00,SYNTH-000,5GHz,36,802.11ac,-67.65,-90,1,227.45,117.35,0.05,DBN,3600,NE0001,2026-08-20 00:00:00,SYNTH-000,227.45,36,SYNTH-000,802.11ac,VN,50000000,150000000,50000,150000,1,0,0,0,0,18,100.64.0.0,connected,CPE,1.2.1,,ZTE
WIFI003048,CPE0004,2026-08-20 00:00:00,2026-08-20-00,SYNTH-003,5GHz,48,802.11ac,-54.78,-90,8,142.2,330.7,0.11,DBN,3600,NE0004,2026-08-20 00:00:00,SYNTH-003,142.2,48,SYNTH-003,802.11ac,VN,400000000,1200000000,400000,1200000,8,0,0,0,0,18,100.64.0.3,connected,CPE,1.2.1,,ZTE
WIFI006048,CPE0007,2026-08-20 00:00:00,2026-08-20-00,SYNTH-006,5GHz,44,802.11ac,-47.51,-90,9,252.14,195.28,0.05,SLA,3600,NE0007,2026-08-20 00:00:00,SYNTH-006,252.14,44,SYNTH-006,802.11ac,VN,450000000,1350000000,450000,1350000,9,0,0,0,0,18,100.64.0.6,connected,CPE,1.2.1,,ZTE
WIFI009048,CPE0010,2026-08-20 00:00:00,2026-08-20-00,SYNTH-009,5GHz,40,802.11ac,-58.54,-90,8,87.24,203.1,0.02,SLA,3600,NE0010,2026-08-20 00:00:00,SYNTH-009,87.24,40,SYNTH-009,802.11ac,VN,400000000,1200000000,400000,1200000,8,0,0,0,0,18,100.64.0.9,connected,CPE,1.2.1,,ZTE
WIFI012048,CPE0013,2026-08-20 00:00:00,2026-08-20-00,SYNTH-012,5GHz,36,802.11ac,-64.66,-90,4,343.71,131.19,0.11,CMU,3600,NE0013,2026-08-20 00:00:00,SYNTH-012,343.71,36,SYNTH-012,802.11ac,VN,200000000,600000000,200000,600000,4,0,0,0,0,18,100.64.0.12,connected,CPE,1.2.1,,ZTE
WIFI015048,CPE0016,2026-08-20 00:00:00,2026-08-20-00,SYNTH-015,5GHz,48,802.11ac,-62.02,-90,1,214.48,133.4,0.06,NBH,3600,NE0016,2026-08-20 00:00:00,SYNTH-015,214.48,48,SYNTH-015,802.11ac,VN,50000000,150000000,50000,150000,1,0,0,0,0,18,100.64.0.15,connected,CPE,1.2.1,,ZTE
WIFI018048,CPE0019,2026-08-20 00:00:00,2026-08-20-00,SYNTH-018,5GHz,44,802.11ac,-46.05,-90,8,239.31,375.82,0.03,NBH,3600,NE0019,2026-08-20 00:00:00,SYNTH-018,239.31,44,SYNTH-018,802.11ac,VN,400000000,1200000000,400000,1200000,8,0,0,0,0,18,100.64.0.18,connected,CPE,1.2.1,,ZTE
WIFI021048,CPE0022,2026-08-20 00:00:00,2026-08-20-00,SYNTH-021,5GHz,40,802.11ac,-46.79,-90,5,82.79,311.26,0.07,HCM,3600,NE0022,2026-08-20 00:00:00,SYNTH-021,82.79,40,SYNTH-021,802.11ac,VN,250000000,750000000,250000,750000,5,0,0,0,0,18,100.64.0.21,connected,CPE,1.2.1,,ZTE
WIFI024048,CPE0025,2026-08-20 00:00:00,2026-08-20-00,SYNTH-024,5GHz,36,802.11ac,-69.13,-90,6,146.49,350.08,0.05,HCM,3600,NE0025,2026-08-20 00:00:00,SYNTH-024,146.49,36,SYNTH-024,802.11ac,VN,300000000,900000000,300000,900000,6,0,0,0,0,18,100.64.0.24,connected,CPE,1.2.1,,ZTE
WIFI027048,CPE0028,2026-08-20 00:00:00,2026-08-20-00,SYNTH-027,5GHz,48,802.11ac,-55.23,-90,3,128.94,278.39,0.11,KHA,3600,NE0028,2026-08-20 00:00:00,SYNTH-027,128.94,48,SYNTH-027,802.11ac,VN,150000000,450000000,150000,450000,3,0,0,0,0,18,100.64.0.27,connected,CPE,1.2.1,,ZTE
WIFI001049,CPE0002,2026-08-20 01:00:00,2026-08-20-01,SYNTH-001,5GHz,40,802.11ac,-56.72,-90,5,325.88,379.72,0.08,DBN,3600,NE0002,2026-08-20 01:00:00,SYNTH-001,325.88,40,SYNTH-001,802.11ac,VN,250000000,750000000,250000,750000,5,0,0,0,0,18,100.64.0.1,connected,CPE,1.2.1,,ZTE
WIFI004049,CPE0005,2026-08-20 01:00:00,2026-08-20-01,SYNTH-004,5GHz,36,802.11ac,-59.76,-90,9,273.97,386.18,0.11,DBN,3600,NE0005,2026-08-20 01:00:00,SYNTH-004,273.97,36,SYNTH-004,802.11ac,VN,450000000,1350000000,450000,1350000,9,0,0,0,0,18,100.64.0.4,connected,CPE,1.2.1,,ZTE
WIFI007049,CPE0008,2026-08-20 01:00:00,2026-08-20-01,SYNTH-007,5GHz,48,802.11ac,-71.88,-90,7,172.32,273.99,0.03,SLA,3600,NE0008,2026-08-20 01:00:00,SYNTH-007,172.32,48,SYNTH-007,802.11ac,VN,350000000,1050000000,350000,1050000,7,0,0,0,0,18,100.64.0.7,connected,CPE,1.2.1,,ZTE
WIFI010049,CPE0011,2026-08-20 01:00:00,2026-08-20-01,SYNTH-010,5GHz,44,802.11ac,-62.85,-90,9,109.15,354.38,0.11,CMU,3600,NE0011,2026-08-20 01:00:00,SYNTH-010,109.15,44,SYNTH-010,802.11ac,VN,450000000,1350000000,450000,1350000,9,0,0,0,0,18,100.64.0.10,connected,CPE,1.2.1,,ZTE
WIFI013049,CPE0014,2026-08-20 01:00:00,2026-08-20-01,SYNTH-013,5GHz,40,802.11ac,-67.74,-90,3,239.51,86.18,0.1,CMU,3600,NE0014,2026-08-20 01:00:00,SYNTH-013,239.51,40,SYNTH-013,802.11ac,VN,150000000,450000000,150000,450000,3,0,0,0,0,18,100.64.0.13,connected,CPE,1.2.1,,ZTE
WIFI016049,CPE0017,2026-08-20 01:00:00,2026-08-20-01,SYNTH-016,5GHz,36,802.11ac,-55.39,-90,9,160.51,386.92,0.12,NBH,3600,NE0017,2026-08-20 01:00:00,SYNTH-016,160.51,36,SYNTH-016,802.11ac,VN,450000000,1350000000,450000,1350000,9,0,0,0,0,18,100.64.0.16,connected,CPE,1.2.1,,ZTE
WIFI019049,CPE0020,2026-08-20 01:00:00,2026-08-20-01,SYNTH-019,5GHz,48,802.11ac,-61.38,-90,7,103.96,115.45,0.02,NBH,3600,NE0020,2026-08-20 01:00:00,SYNTH-019,103.96,48,SYNTH-019,802.11ac,VN,350000000,1050000000,350000,1050000,7,0,0,0,0,18,100.64.0.19,connected,CPE,1.2.1,,ZTE
WIFI022049,CPE0023,2026-08-20 01:00:00,2026-08-20-01,SYNTH-022,5GHz,44,802.11ac,-54.09,-90,1,200.21,375.69,0.12,HCM,3600,NE0023,2026-08-20 01:00:00,SYNTH-022,200.21,44,SYNTH-022,802.11ac,VN,50000000,150000000,50000,150000,1,0,0,0,0,18,100.64.0.22,connected,CPE,1.2.1,,ZTE
WIFI025049,CPE0026,2026-08-20 01:00:00,2026-08-20-01,SYNTH-025,5GHz,40,802.11ac,-60.02,-90,8,279.77,358.5,0.03,KHA,3600,NE0026,2026-08-20 01:00:00,SYNTH-025,279.77,40,SYNTH-025,802.11ac,VN,400000000,1200000000,400000,1200000,8,0,0,0,0,18,100.64.0.25,connected,CPE,1.2.1,,ZTE
WIFI028049,CPE0029,2026-08-20 01:00:00,2026-08-20-01,SYNTH-028,5GHz,36,802.11ac,-59.32,-90,6,91.02,132.48,0.07,KHA,3600,NE0029,2026-08-20 01:00:00,SYNTH-028,91.02,36,SYNTH-028,802.11ac,VN,300000000,900000000,300000,900000,6,0,0,0,0,18,100.64.0.28,connected,CPE,1.2.1,,ZTE
WIFI002050,CPE0003,2026-08-20 02:00:00,2026-08-20-02,SYNTH-002,5GHz,44,802.11ac,-49.01,-90,4,265.23,183.15,0.04,DBN,3600,NE0003,2026-08-20 02:00:00,SYNTH-002,265.23,44,SYNTH-002,802.11ac,VN,200000000,600000000,200000,600000,4,0,0,0,0,18,100.64.0.2,connected,CPE,1.2.1,,ZTE
WIFI005050,CPE0006,2026-08-20 02:00:00,2026-08-20-02,SYNTH-005,5GHz,40,802.11ac,-45.55,-90,9,145.06,185.69,0.09,SLA,3600,NE0006,2026-08-20 02:00:00,SYNTH-005,145.06,40,SYNTH-005,802.11ac,VN,450000000,1350000000,450000,1350000,9,0,0,0,0,18,100.64.0.5,connected,CPE,1.2.1,,ZTE
WIFI008050,CPE0009,2026-08-20 02:00:00,2026-08-20-02,SYNTH-008,5GHz,36,802.11ac,-48.19,-90,5,109.3,268.47,0.02,SLA,3600,NE0009,2026-08-20 02:00:00,SYNTH-008,109.3,36,SYNTH-008,802.11ac,VN,250000000,750000000,250000,750000,5,0,0,0,0,18,100.64.0.8,connected,CPE,1.2.1,,ZTE
WIFI011050,CPE0012,2026-08-20 02:00:00,2026-08-20-02,SYNTH-011,5GHz,48,802.11ac,-69.27,-90,2,159.95,230.48,0.01,CMU,3600,NE0012,2026-08-20 02:00:00,SYNTH-011,159.95,48,SYNTH-011,802.11ac,VN,100000000,300000000,100000,300000,2,0,0,0,0,18,100.64.0.11,connected,CPE,1.2.1,,ZTE
WIFI014050,CPE0015,2026-08-20 02:00:00,2026-08-20-02,SYNTH-014,5GHz,44,802.11ac,-50.6,-90,4,166.47,85.84,0.1,CMU,3600,NE0015,2026-08-20 02:00:00,SYNTH-014,166.47,44,SYNTH-014,802.11ac,VN,200000000,600000000,200000,600000,4,0,0,0,0,18,100.64.0.14,connected,CPE,1.2.1,,ZTE
WIFI017050,CPE0018,2026-08-20 02:00:00,2026-08-20-02,SYNTH-017,5GHz,40,802.11ac,-66.76,-90,3,156.77,152.71,0.07,NBH,3600,NE0018,2026-08-20 02:00:00,SYNTH-017,156.77,40,SYNTH-017,802.11ac,VN,150000000,450000000,150000,450000,3,0,0,0,0,18,100.64.0.17,connected,CPE,1.2.1,,ZTE
WIFI020050,CPE0021,2026-08-20 02:00:00,2026-08-20-02,SYNTH-020,5GHz,36,802.11ac,-58.24,-90,6,368.61,146.45,0.06,HCM,3600,NE0021,2026-08-20 02:00:00,SYNTH-020,368.61,36,SYNTH-020,802.11ac,VN,300000000,900000000,300000,900000,6,0,0,0,0,18,100.64.0.20,connected,CPE,1.2.1,,ZTE
WIFI023050,CPE0024,2026-08-20 02:00:00,2026-08-20-02,SYNTH-023,5GHz,48,802.11ac,-66.8,-90,3,286.0,351.12,0.06,HCM,3600,NE0024,2026-08-20 02:00:00,SYNTH-023,286.0,48,SYNTH-023,802.11ac,VN,150000000,450000000,150000,450000,3,0,0,0,0,18,100.64.0.23,connected,CPE,1.2.1,,ZTE
WIFI026050,CPE0027,2026-08-20 02:00:00,2026-08-20-02,SYNTH-026,5GHz,44,802.11ac,-64.27,-90,4,98.25,278.67,0.11,KHA,3600,NE0027,2026-08-20 02:00:00,SYNTH-026,98.25,44,SYNTH-026,802.11ac,VN,200000000,600000000,200000,600000,4,0,0,0,0,18,100.64.0.26,connected,CPE,1.2.1,,ZTE
WIFI029050,CPE0030,2026-08-20 02:00:00,2026-08-20-02,SYNTH-029,5GHz,40,802.11ac,-63.91,-90,2,216.37,347.37,0.01,KHA,3600,NE0030,2026-08-20 02:00:00,SYNTH-029,216.37,40,SYNTH-029,802.11ac,VN,100000000,300000000,100000,300000,2,0,0,0,0,18,100.64.0.29,connected,CPE,1.2.1,,ZTE
WIFI000051,CPE0001,2026-08-20 03:00:00,2026-08-20-03,SYNTH-000,5GHz,36,802.11ac,-46.72,-90,2,158.79,98.4,0.04,DBN,3600,NE0001,2026-08-20 03:00:00,SYNTH-000,158.79,36,SYNTH-000,802.11ac,VN,100000000,300000000,100000,300000,2,0,0,0,0,18,100.64.0.0,connected,CPE,1.2.1,,ZTE
WIFI003051,CPE0004,2026-08-20 03:00:00,2026-08-20-03,SYNTH-003,5GHz,48,802.11ac,-63.37,-90,5,331.62,201.77,0.08,DBN,3600,NE0004,2026-08-20 03:00:00,SYNTH-003,331.62,48,SYNTH-003,802.11ac,VN,250000000,750000000,250000,750000,5,0,0,0,0,18,100.64.0.3,connected,CPE,1.2.1,,ZTE
