cell_id,station_id,province_code,area_code,date_hour,utc_time_ms,availability_pct,dl_traffic_gb,ul_traffic_gb,dl_throughput_mbps,ul_throughput_mbps,rrc_attempt,rrc_success,ho_attempt,ho_success,prb_dl_util_pct,latency_ms,packet_loss_pct,active_users,kpi_quality_flag
CELL040201,ST0402,NBH,KV1,2026-08-20-11,1787198400000,99.38,2.09,0.74,37.62,8.88,167,162,40,36,29.54,29.48,0.19,56,normal
CELL040201,ST0402,NBH,KV1,2026-08-20-12,1787202000000,99.77,2.31,0.79,41.58,9.48,135,132,54,53,27.71,12.93,0.14,49,normal
CELL040201,ST0402,NBH,KV1,2026-08-20-13,1787205600000,99.66,2.12,0.68,38.16,8.16,108,102,63,61,28.11,26.13,0.2,143,normal
CELL040201,ST0402,NBH,KV1,2026-08-20-14,1787209200000,99.42,2.22,0.54,39.96,6.48,133,131,71,69,42.89,18.46,0.15,83,normal
CELL040201,ST0402,NBH,KV1,2026-08-20-15,1787212800000,99.25,1.41,0.46,25.38,5.52,81,76,71,69,41.4,17.45,0.06,67,normal
CELL040201,ST0402,NBH,KV1,2026-08-20-16,1787216400000,99.79,2.45,0.86,44.1,10.32,198,197,75,74,36.43,12.06,0.14,94,normal
CELL040201,ST0402,NBH,KV1,2026-08-20-17,1787220000000,99.61,2.0,0.73,36.0,8.76,85,81,42,40,38.9,29.65,0.12,119,normal
CELL040201,ST0402,NBH,KV1,2026-08-20-18,1787223600000,99.84,2.1,0.74,37.8,8.88,92,89,85,81,54.92,26.6,0.14,98,normal
CELL040201,ST0402,NBH,KV1,2026-08-20-19,1787227200000,99.67,2.35,0.78,42.3,9.36,120,115,83,79,48.42,17.4,0.02,62,normal
CELL040201,ST0402,NBH,KV1,2026-08-20-20,1787230800000,99.96,2.18,0.71,39.24,8.52,147,143,81,78,57.48,21.38,0.14,46,normal
CELL040201,ST0402,NBH,KV1,2026-08-20-21,1787234400000,99.33,3.65,1.37,65.7,16.44,77,71,56,54,52.97,26.42,0.05,52,normal
CELL040201,ST0402,NBH,KV1,2026-08-20-22,1787238000000,99.27,3.13,1.07,56.34,12.84,76,73,66,62,61.85,18.06,0.16,114,normal
CELL040201,ST0402,NBH,KV1,2026-08-20-23,1787241600000,99.75,2.41,0.9,43.38,10.8,93,89,75,74,35.6,16.7,0.1,107,normal
CELL040202,ST0402,NBH,KV1,2026-08-18-00,1786986000000,99.69,1.19,0.27,21.42,3.24,209,203,75,75,23.83,15.7,0.02,85,normal
CELL040202,ST0402,NBH,KV1,2026-08-18-01,1786989600000,99.73,1.22,0.3,21.96,3.6,129,124,29,27,25.81,15.27,0.17,104,normal
CELL040202,ST0402,NBH,KV1,2026-08-18-02,1786993200000,99.42,0.76,0.28,13.68,3.36,182,180,52,50,25.46,24.31,0.2,68,normal
CELL040202,ST0402,NBH,KV1,2026-08-18-03,1786996800000,99.77,1.39,0.52,25.02,6.24,179,173,26,26,18.82,23.77,0.13,39,normal
CELL040202,ST0402,NBH,KV1,2026-08-18-04,1787000400000,99.26,1.02,0.36,18.36,4.32,120,117,36,35,13.86,15.86,0.01,117,normal
CELL040202,ST0402,NBH,KV1,2026-08-18-05,1787004000000,99.82,1.41,0.32,25.38,3.84,107,106,66,64,18.83,27.34,0.08,134,normal
CELL040202,ST0402,NBH,KV1,2026-08-18-06,1787007600000,99.6,0.74,0.25,13.32,3.0,117,111,73,73,11.29,27.35,0.06,133,normal
CELL040202,ST0402,NBH,KV1,2026-08-18-07,1787011200000,99.58,1.92,0.55,34.56,6.6,76,75,38,37,34.73,14.47,0.16,120,normal
CELL040202,ST0402,NBH,KV1,2026-08-18-08,1787014800000,99.73,1.65,0.44,29.7,5.28,135,131,33,29,40.05,26.95,0.1,138,normal
CELL040202,ST0402,NBH,KV1,2026-08-18-09,1787018400000,99.57,1.8,0.51,32.4,6.12,108,102,90,88,38.14,12.44,0.12,129,normal
CELL040202,ST0402,NBH,KV1,2026-08-18-10,1787022000000,99.42,1.56,0.55,28.08,6.6,133,131,52,50,36.06,26.39,0.03,156,normal
CELL040202,ST0402,NBH,KV1,2026-08-18-11,1787025600000,99.35,1.79,0.52,32.22,6.24,97,95,72,68,38.2,13.02,0.05,49,normal
CELL040202,ST0402,NBH,KV1,2026-08-18-12,1787029200000,99.81,2.45,0.83,44.1,9.96,92,89,39,37,33.81,12.94,0.18,86,normal
CELL040202,ST0402,NBH,KV1,2026-08-18-13,1787032800000,99.33,2.37,0.76,42.66,9.12,217,214,81,78,27.28,24.47,0.09,60,normal
CELL040202,ST0402,NBH,KV1,2026-08-18-14,1787036400000,99.77,1.94,0.64,34.92,7.68,109,104,33,33,29.1,19.73,0.16,160,normal
CELL040202,ST0402,NBH,KV1,2026-08-18-15,1787040000000,99.33,2.07,0.49,37.26,5.88,131,128,47,46,32.33,12.31,0.09,35,normal
CELL040202,ST0402,NBH,KV1,2026-08-18-16,1787043600000,99.29,1.66,0.38,29.88,4.56,77,75,46,46,38.29,26.82,0.06,150,normal
CELL040202,ST0402,NBH,KV1,2026-08-18-17,1787047200000,99.45,2.57,0.71,46.26,8.52,170,164,40,40,29.83,23.22,0.02,45,normal
CELL040202,ST0402,NBH,KV1,2026-08-18-18,1787050800000,99.63,3.06,0.77,55.08,9.24,144,138,39,36,48.64,14.54,0.14,62,normal
CELL040202,ST0402,NBH,KV1,2026-08-18-19,1787054400000,99.71,3.23,0.89,58.14,10.68,133,130,26,23,57.19,14.42,0.03,44,normal
CELL040202,ST0402,NBH,KV1,2026-08-18-20,1787058000000,99.54,2.79,0.74,50.22,8.88,190,186,49,45,48.15,24.12,0.11,106,normal
CELL040202,ST0402,NBH,KV1,2026-08-18-21,1787061600000,99.25,2.36,0.88,42.48,10.56,137,131,49,45,57.8,14.04,0.17,60,normal
CELL040202,ST0402,NBH,KV1,2026-08-18-22,1787065200000,99.57,3.69,0.85,66.42,10.2,194,191,21,19,55.87,22.78,0.11,144,normal
CELL040202,ST0402,NBH,KV1,2026-08-18-23,1787068800000,99.4,1.32,0.45,23.76,5.4,96,91,26,24,40.94,25.41,0.06,117,normal
CELL040202,ST0402,NBH,KV1,2026-08-19-00,1787072400000,99.43,1.18,0.42,21.24,5.04,211,208,73,72,22.14,20.82,0.15,49,normal
CELL040202,ST0402,NBH,KV1,2026-08-19-01,1787076000000,99.41,1.39,0.51,25.02,6.12,209,206,88,84,25.14,29.94,0.19,81,normal
CELL040202,ST0402,NBH,KV1,2026-08-19-02,1787079600000,99.66,0.99,0.26,17.82,3.12,74,70,67,65,11.85,22.1,0.05,129,normal
CELL040202,ST0402,NBH,KV1,2026-08-19-03,1787083200000,99.4,1.06,0.35,19.08,4.2,185,183,22,22,25.98,24.27,0.02,84,normal
CELL040202,ST0402,NBH,KV1,2026-08-19-04,1787086800000,99.38,0.73,0.19,13.14,2.28,93,88,53,49,18.39,28.67,0.12,132,normal
CELL040202,ST0402,NBH,KV1,2026-08-19-05,1787090400000,99.78,1.06,0.36,19.08,4.32,215,212,34,33,21.06,12.07,0.19,75,normal
CELL040202,ST0402,NBH,KV1,2026-08-19-06,1787094000000,99.95,1.16,0.28,20.88,3.36,205,202,46,44,16.03,27.51,0.14,60,normal
CELL040202,ST0402,NBH,KV1,2026-08-19-07,1787097600000,99.21,1.67,0.59,30.06,7.08,143,138,64,63,38.19,14.82,0.15,102,normal
CELL040202,ST0402,NBH,KV1,2026-08-19-08,1787101200000,99.89,1.88,0.62,33.84,7.44,191,187,49,48,40.57,14.66,0.18,70,normal
CELL040202,ST0402,NBH,KV1,2026-08-19-09,1787104800000,99.66,1.68,0.56,30.24,6.72,193,189,65,64,30.32,27.68,0.07,126,normal
CELL040202,ST0402,NBH,KV1,2026-08-19-10,1787108400000,99.55,1.75,0.48,31.5,5.76,180,174,64,63,31.31,29.77,0.07,100,normal
CELL040202,ST0402,NBH,KV1,2026-08-19-11,1787112000000,99.42,1.38,0.45,24.84,5.4,205,200,31,28,41.5,21.85,0.1,149,normal
CELL040202,ST0402,NBH,KV1,2026-08-19-12,1787115600000,99.87,1.97,0.71,35.46,8.52,74,68,74,71,40.9,26.3,0.16,99,normal
CELL040202,ST0402,NBH,KV1,2026-08-19-13,1787119200000,99.96,2.02,0.55,36.36,6.6,137,133,24,21,27.64,12.52,0.19,38,normal
CELL040202,ST0402,NBH,KV1,2026-08-19-14,1787122800000,99.63,1.98,0.69,35.64,8.28,111,109,75,75,34.65,12.91,0.1,128,normal
CELL040202,ST0402,NBH,KV1,2026-08-19-15,1787126400000,99.94,2.44,0.66,43.92,7.92,85,79,62,62,36.17,16.33,0.15,72,normal
CELL040202,ST0402,NBH,KV1,2026-08-19-16,1787130000000,99.91,1.47,0.5,26.46,6.0,184,179,36,33,28.41,15.46,0.15,53,normal
CELL040202,ST0402,NBH,KV1,2026-08-19-17,1787133600000,99.97,1.35,0.34,24.3,4.08,191,186,23,22,29.68,22.1,0.06,156,normal
CELL040202,ST0402,NBH,KV1,2026-08-19-18,1787137200000,99.42,3.1,1.02,55.8,12.24,197,194,60,58,52.53,16.84,0.12,125,normal
CELL040202,ST0402,NBH,KV1,2026-08-19-19,1787140800000,99.52,2.25,0.59,40.5,7.08,133,129,51,49,52.5,15.32,0.15,56,normal
CELL040202,ST0402,NBH,KV1,2026-08-19-20,1787144400000,99.46,3.0,0.75,54.0,9.0,92,91,27,23,53.66,25.73,0.17,99,normal
CELL040202,ST0402,NBH,KV1,2026-08-19-21,1787148000000,99.25,2.44,0.87,43.92,10.44,112,109,62,59,60.37,19.09,0.02,72,normal
CELL040202,ST0402,NBH,KV1,2026-08-19-22,1787151600000,99.57,2.24,0.61,40.32,7.32,199,194,61,60,59.84,23.25,0.05,68,normal
CELL040202,ST0402,NBH,KV1,2026-08-19-23,1787155200000,99.51,1.85,0.48,33.3,5.76,71,66,39,36,28.46,28.22,0.12,112,normal
CELL040202,ST0402,NBH,KV1,2026-08-20-00,1787158800000,99.72,1.29,0.43,23.22,5.16,107,103,43,41,11.58,28.64,0.1,143,normal
CELL040202,ST0402,NBH,KV1,2026-08-20-01,1787162400000,99.42,1.39,0.47,25.02,5.64,204,201,54,50,19.82,12.07,0.14,86,normal
CELL040202,ST0402,NBH,KV1,2026-08-20-02,1787166000000,99.21,1.31,0.45,23.58,5.4,203,199,56,55,25.7,12.01,0.08,140,normal
CELL040202,ST0402,NBH,KV1,2026-08-20-03,1787169600000,99.24,0.98,0.24,17.64,2.88,208,203,43,42,14.68,13.66,0.04,83,normal
CELL040202,ST0402,NBH,KV1,2026-08-20-04,1787173200000,99.44,1.39,0.49,25.02,5.88,218,212,49,48,12.21,24.63,0.05,134,normal
CELL040202,ST0402,NBH,KV1,2026-08-20-05,1787176800000,99.66,1.31,0.39,23.58,4.68,121,117,30,27,16.08,23.01,0.15,139,normal
CELL040202,ST0402,NBH,KV1,2026-08-20-06,1787180400000,99.89,1.33,0.42,23.94,5.04,141,135,62,60,20.28,14.76,0.15,156,normal
CELL040202,ST0402,NBH,KV1,2026-08-20-07,1787184000000,99.7,2.25,0.7,40.5,8.4,207,202,32,29,27.24,24.33,0.2,41,normal
CELL040202,ST0402,NBH,KV1,2026-08-20-08,1787187600000,99.35,1.4,0.37,25.2,4.44,213,207,31,29,31.43,28.15,0.2,150,normal
CELL040202,ST0402,NBH,KV1,2026-08-20-09,1787191200000,100.0,2.29,0.58,41.22,6.96,215,211,68,66,37.21,18.52,0.17,104,normal
CELL040202,ST0402,NBH,KV1,2026-08-20-10,1787194800000,99.35,2.4,0.75,43.2,9.0,110,109,68,64,29.39,12.9,0.11,147,normal
CELL040202,ST0402,NBH,KV1,2026-08-20-11,1787198400000,99.95,1.43,0.54,25.74,6.48,160,155,82,82,41.88,22.65,0.13,85,normal
CELL040202,ST0402,NBH,KV1,2026-08-20-12,1787202000000,99.66,1.5,0.51,27.0,6.12,104,99,64,64,30.97,24.62,0.17,136,normal
CELL040202,ST0402,NBH,KV1,2026-08-20-13,1787205600000,99.73,2.45,0.87,44.1,10.44,207,204,68,64,38.02,12.53,0.14,88,normal
CELL040202,ST0402,NBH,KV1,2026-08-20-14,1787209200000,99.37,1.79,0.67,32.22,8.04,201,198,42,40,34.23,18.92,0.08,119,normal
CELL040202,ST0402,NBH,KV1,2026-08-20-15,1787212800000,99.66,2.0,0.54,36.0,6.48,143,141,90,87,31.22,17.57,0.19,131,normal
CELL040202,ST0402,NBH,KV1,2026-08-20-16,1787216400000,99.74,1.65,0.58,29.7,6.96,154,152,50,50,29.21,14.39,0.06,95,normal
CELL040202,ST0402,NBH,KV1,2026-08-20-17,1787220000000,99.95,2.05,0.64,36.9,7.68,76,74,71,68,37.78,30.0,0.08,96,normal
CELL040202,ST0402,NBH,KV1,2026-08-20-18,1787223600000,99.34,2.79,0.93,50.22,11.16,160,159,62,59,49.28,23.27,0.09,133,normal
CELL040202,ST0402,NBH,KV1,2026-08-20-19,1787227200000,99.87,3.44,0.8,61.92,9.6,187,184,68,68,53.73,21.45,0.03,141,normal
CELL040202,ST0402,NBH,KV1,2026-08-20-20,1787230800000,99.38,3.32,1.16,59.76,13.92,74,73,82,78,55.03,19.57,0.03,130,normal
CELL040202,ST0402,NBH,KV1,2026-08-20-21,1787234400000,99.71,2.62,0.83,47.16,9.96,80,74,72,70,58.89,15.74,0.15,122,normal
CELL040202,ST0402,NBH,KV1,2026-08-20-22,1787238000000,99.74,3.02,0.92,54.36,11.04,117,115,50,47,54.25,24.12,0.11,59,normal
CELL040202,ST0402,NBH,KV1,2026-08-20-23,1787241600000,99.59,1.66,0.5,29.88,6.0,174,169,87,85,35.62,12.81,0.1,34,normal
CELL050101,ST0501,HCM,KV3,2026-08-18-00,1786986000000,99.38,0.79,0.26,14.22,3.12,147,143,36,32,16.05,27.14,0.2,42,normal
CELL050101,ST0501,HCM,KV3,2026-08-18-01,1786989600000,99.7,1.09,0.4,19.62,4.8,74,71,47,47,15.52,26.23,0.17,153,normal
CELL050101,ST0501,HCM,KV3,2026-08-18-02,1786993200000,99.43,1.34,0.33,24.12,3.96,161,157,21,17,23.46,26.27,0.12,113,normal
CELL050101,ST0501,HCM,KV3,2026-08-18-03,1786996800000,99.63,1.16,0.42,20.88,5.04,70,64,80,80,22.75,29.94,0.11,43,normal
CELL050101,ST0501,HCM,KV3,2026-08-18-04,1787000400000,99.56,0.88,0.32,15.84,3.84,135,133,32,31,22.76,24.21,0.13,72,normal
CELL050101,ST0501,HCM,KV3,2026-08-18-05,1787004000000,99.72,1.07,0.31,19.26,3.72,134,131,79,77,13.37,21.69,0.03,51,normal
CELL050101,ST0501,HCM,KV3,2026-08-18-06,1787007600000,99.88,1.09,0.37,19.62,4.44,114,112,78,76,18.56,16.66,0.08,42,normal
CELL050101,ST0501,HCM,KV3,2026-08-18-07,1787011200000,99.82,2.24,0.51,40.32,6.12,192,189,70,70,35.86,26.63,0.13,110,normal
CELL050101,ST0501,HCM,KV3,2026-08-18-08,1787014800000,99.43,2.55,0.78,45.9,9.36,214,208,63,59,38.22,22.72,0.14,32,normal
CELL050101,ST0501,HCM,KV3,2026-08-18-09,1787018400000,99.21,1.49,0.56,26.82,6.72,119,115,82,79,40.49,14.85,0.11,48,normal
CELL050101,ST0501,HCM,KV3,2026-08-18-10,1787022000000,99.84,1.54,0.45,27.72,5.4,217,213,79,79,41.75,26.68,0.05,118,normal
CELL050101,ST0501,HCM,KV3,2026-08-18-11,1787025600000,99.45,1.58,0.41,28.44,4.92,126,121,76,73,40.0,24.77,0.07,100,normal
CELL050101,ST0501,HCM,KV3,2026-08-18-12,1787029200000,99.33,2.33,0.57,41.94,6.84,169,163,70,70,30.84,29.74,0.15,79,normal
CELL050101,ST0501,HCM,KV3,2026-08-18-13,1787032800000,99.82,1.94,0.46,34.92,5.52,91,89,88,84,28.25,14.28,0.08,145,normal
CELL050101,ST0501,HCM,KV3,2026-08-18-14,1787036400000,99.68,2.12,0.56,38.16,6.72,168,165,65,62,28.51,28.18,0.12,119,normal
CELL050101,ST0501,HCM,KV3,2026-08-18-15,1787040000000,99.91,1.96,0.66,35.28,7.92,105,99,65,64,39.0,16.15,0.06,65,normal
CELL050101,ST0501,HCM,KV3,2026-08-18-16,1787043600000,99.73,2.32,0.83,41.76,9.96,145,141,87,87,33.16,29.28,0.08,82,normal
CELL050101,ST0501,HCM,KV3,2026-08-18-17,1787047200000,99.76,1.77,0.63,31.86,7.56,107,101,31,29,31.98,17.16,0.08,83,normal
CELL050101,ST0501,HCM,KV3,2026-08-18-18,1787050800000,99.45,3.69,1.14,66.42,13.68,72,70,50,47,51.93,16.25,0.08,152,normal
CELL050101,ST0501,HCM,KV3,2026-08-18-19,1787054400000,99.31,2.8,0.81,50.4,9.72,186,182,47,46,50.09,14.11,0.19,150,normal
CELL050101,ST0501,HCM,KV3,2026-08-18-20,1787058000000,99.89,3.99,1.44,71.82,17.28,139,135,88,84,47.13,28.25,0.1,66,normal
CELL050101,ST0501,HCM,KV3,2026-08-18-21,1787061600000,99.75,3.25,1.19,58.5,14.28,202,198,67,67,46.81,14.99,0.2,100,normal
CELL050101,ST0501,HCM,KV3,2026-08-18-22,1787065200000,99.41,3.29,1.02,59.22,12.24,190,186,27,23,55.28,25.34,0.19,98,normal
CELL050101,ST0501,HCM,KV3,2026-08-18-23,1787068800000,99.61,2.16,0.64,38.88,7.68,96,92,42,42,29.7,24.23,0.12,41,normal
CELL050101,ST0501,HCM,KV3,2026-08-19-00,1787072400000,99.83,1.2,0.39,21.6,4.68,186,183,72,68,11.51,20.15,0.07,111,normal
CELL050101,ST0501,HCM,KV3,2026-08-19-01,1787076000000,99.97,1.23,0.43,22.14,5.16,200,199,59,56,19.75,15.6,0.12,135,normal
CELL050101,ST0501,HCM,KV3,2026-08-19-02,1787079600000,99.37,1.22,0.33,21.96,3.96,211,210,70,66,22.71,20.25,0.08,151,normal
CELL050101,ST0501,HCM,KV3,2026-08-19-03,1787083200000,99.74,0.78,0.22,14.04,2.64,112,111,81,81,13.31,12.69,0.03,32,normal
CELL050101,ST0501,HCM,KV3,2026-08-19-04,1787086800000,99.75,1.42,0.49,25.56,5.88,84,81,44,44,24.69,27.89,0.14,90,normal
CELL050101,ST0501,HCM,KV3,2026-08-19-05,1787090400000,99.25,1.17,0.43,21.06,5.16,131,127,59,56,19.19,17.13,0.13,148,normal
CELL050101,ST0501,HCM,KV3,2026-08-19-06,1787094000000,99.27,0.84,0.22,15.12,2.64,179,173,33,32,19.58,27.45,0.19,69,normal
CELL050101,ST0501,HCM,KV3,2026-08-19-07,1787097600000,99.69,2.08,0.74,37.44,8.88,121,120,55,52,35.17,22.91,0.11,119,normal
CELL050101,ST0501,HCM,KV3,2026-08-19-08,1787101200000,99.23,1.44,0.51,25.92,6.12,118,115,53,50,29.42,26.93,0.19,160,normal
CELL050101,ST0501,HCM,KV3,2026-08-19-09,1787104800000,99.34,1.42,0.53,25.56,6.36,115,114,32,28,36.64,18.14,0.12,148,normal
CELL050101,ST0501,HCM,KV3,2026-08-19-10,1787108400000,99.29,1.31,0.31,23.58,3.72,140,139,67,66,27.84,22.27,0.2,134,normal
CELL050101,ST0501,HCM,KV3,2026-08-19-11,1787112000000,99.26,2.46,0.63,44.28,7.56,90,88,53,49,39.91,24.66,0.04,137,normal
CELL050101,ST0501,HCM,KV3,2026-08-19-12,1787115600000,99.34,2.12,0.7,38.16,8.4,121,117,76,74,41.91,23.99,0.11,131,normal
CELL050101,ST0501,HCM,KV3,2026-08-19-13,1787119200000,99.89,2.44,0.69,43.92,8.28,129,127,61,59,36.81,20.86,0.05,57,normal
CELL050101,ST0501,HCM,KV3,2026-08-19-14,1787122800000,99.7,1.82,0.48,32.76,5.76,184,183,26,22,38.54,28.98,0.12,42,normal
CELL050101,ST0501,HCM,KV3,2026-08-19-15,1787126400000,99.57,1.81,0.56,32.58,6.72,126,120,51,49,39.18,26.06,0.09,94,normal
CELL050101,ST0501,HCM,KV3,2026-08-19-16,1787130000000,99.83,1.94,0.72,34.92,8.64,213,212,86,83,35.33,21.64,0.11,60,normal
CELL050101,ST0501,HCM,KV3,2026-08-19-17,1787133600000,99.28,1.64,0.4,29.52,4.8,113,110,30,29,38.52,14.35,0.09,85,normal
CELL050101,ST0501,HCM,KV3,2026-08-19-18,1787137200000,99.85,3.74,1.34,67.32,16.08,181,179,63,60,56.1,18.4,0.19,131,normal
CELL050101,ST0501,HCM,KV3,2026-08-19-19,1787140800000,99.43,2.95,0.68,53.1,8.16,170,166,44,44,47.99,16.2,0.18,132,normal
CELL050101,ST0501,HCM,KV3,2026-08-19-20,1787144400000,99.78,2.53,0.91,45.54,10.92,114,109,65,61,53.15,12.78,0.17,57,normal
CELL050101,ST0501,HCM,KV3,2026-08-19-21,1787148000000,99.62,3.44,1.14,61.92,13.68,96,94,50,48,48.53,28.2,0.13,126,normal
CELL050101,ST0501,HCM,KV3,2026-08-19-22,1787151600000,99.58,2.77,0.63,49.86,7.56,74,73,61,58,47.88,13.31,0.12,125,normal
CELL050101,ST0501,HCM,KV3,2026-08-19-23,1787155200000,99.55,1.49,0.38,26.82,4.56,167,163,23,19,29.61,12.34,0.07,86,normal
CELL050101,ST0501,HCM,KV3,2026-08-20-00,1787158800000,99.73,1.2,0.3,21.6,3.6,76,72,39,39,22.64,12.07,0.11,94,normal
CELL050101,ST0501,HCM,KV3,2026-08-20-01,1787162400000,99.48,0.85,0.29,15.3,3.48,206,200,65,65,11.55,25.72,0.17,64,normal
CELL050101,ST0501,HCM,KV3,2026-08-20-02,1787166000000,99.26,1.12,0.29,20.16,3.48,181,176,89,87,19.11,26.21,0.13,151,normal
CELL050101,ST0501,HCM,KV3,2026-08-20-03,1787169600000,99.55,1.18,0.32,21.24,3.84,159,155,47,43,22.83,29.89,0.04,60,normal
CELL050101,ST0501,HCM,KV3,2026-08-20-04,1787173200000,99.39,1.3,0.4,23.4,4.8,211,208,44,41,22.8,14.78,0.03,74,normal
CELL050101,ST0501,HCM,KV3,2026-08-20-05,1787176800000,99.74,1.09,0.41,19.62,4.92,174,170,78,78,18.44,16.21,0.02,135,normal
CELL050101,ST0501,HCM,KV3,2026-08-20-06,1787180400000,99.45,0.74,0.2,13.32,2.4,114,113,28,28,26.4,21.89,0.06,48,normal
CELL050101,ST0501,HCM,KV3,2026-08-20-07,1787184000000,99.55,1.7,0.61,30.6,7.32,219,214,68,67,32.05,23.73,0.12,159,normal
CELL050101,ST0501,HCM,KV3,2026-08-20-08,1787187600000,99.88,2.07,0.74,37.26,8.88,165,160,72,70,40.62,14.59,0.02,65,normal
CELL050101,ST0501,HCM,KV3,2026-08-20-09,1787191200000,99.36,1.48,0.39,26.64,4.68,219,218,34,31,31.72,29.04,0.09,107,normal
CELL050101,ST0501,HCM,KV3,2026-08-20-10,1787194800000,99.26,1.59,0.41,28.62,4.92,132,127,44,40,29.47,27.18,0.05,119,normal
CELL050101,ST0501,HCM,KV3,2026-08-20-11,1787198400000,99.91,1.32,0.42,23.76,5.04,123,118,65,61,32.43,16.57,0.1,152,normal
CELL050101,ST0501,HCM,KV3,2026-08-20-12,1787202000000,99.29,1.36,0.49,24.48,5.88,195,191,41,39,41.42,24.85,0.2,85,normal
CELL050101,ST0501,HCM,KV3,2026-08-20-13,1787205600000,99.79,1.72,0.41,30.96,4.92,79,75,87,83,27.22,19.88,0.01,132,normal
CELL050101,ST0501,HCM,KV3,2026-08-20-14,1787209200000,99.76,1.61,0.36,28.98,4.32,138,135,64,60,42.42,27.6,0.04,152,normal
CELL050101,ST0501,HCM,KV3,2026-08-20-15,1787212800000,99.38,2.49,0.71,44.82,8.52,160,159,54,52,27.5,21.9,0.1,160,normal
CELL050101,ST0501,HCM,KV3,2026-08-20-16,1787216400000,100.0,2.35,0.59,42.3,7.08,158,155,42,41,35.77,18.78,0.08,89,normal
CELL050101,ST0501,HCM,KV3,2026-08-20-17,1787220000000,99.28,2.33,0.62,41.94,7.44,76,75,89,85,35.51,23.18,0.07,110,normal
CELL050101,ST0501,HCM,KV3,2026-08-20-18,1787223600000,99.52,3.16,0.79,56.88,9.48,212,207,34,33,46.27,26.38,0.18,153,normal
CELL050101,ST0501,HCM,KV3,2026-08-20-19,1787227200000,99.74,3.74,1.12,67.32,13.44,133,132,61,60,48.22,25.84,0.15,146,normal
CELL050101,ST0501,HCM,KV3,2026-08-20-20,1787230800000,99.93,3.98,1.31,71.64,15.72,210,208,42,40,50.74,16.52,0.1,57,normal
CELL050101,ST0501,HCM,KV3,2026-08-20-21,1787234400000,99.68,2.26,0.72,40.68,8.64,194,190,21,19,60.1,13.96,0.1,101,normal
CELL050101,ST0501,HCM,KV3,2026-08-20-22,1787238000000,99.23,3.06,0.96,55.08,11.52,148,145,55,55,55.87,15.44,0.09,76,normal
CELL050101,ST0501,HCM,KV3,2026-08-20-23,1787241600000,99.68,1.7,0.58,30.6,6.96,145,143,58,56,41.05,19.4,0.01,146,normal
CELL050102,ST0501,HCM,KV3,2026-08-18-00,1786986000000,99.52,0.77,0.27,13.86,3.24,178,173,29,26,22.42,16.5,0.2,160,normal
CELL050102,ST0501,HCM,KV3,2026-08-18-01,1786989600000,99.23,0.88,0.2,15.84,2.4,152,151,50,46,23.49,14.23,0.08,59,normal
CELL050102,ST0501,HCM,KV3,2026-08-18-02,1786993200000,99.58,1.36,0.47,24.48,5.64,210,206,59,55,22.53,27.25,0.14,122,normal
CELL050102,ST0501,HCM,KV3,2026-08-18-03,1786996800000,99.65,1.42,0.35,25.56,4.2,122,117,70,68,12.11,27.59,0.1,122,normal
CELL050102,ST0501,HCM,KV3,2026-08-18-04,1787000400000,99.35,1.07,0.36,19.26,4.32,218,214,50,48,23.78,23.1,0.15,142,normal
CELL050102,ST0501,HCM,KV3,2026-08-18-05,1787004000000,99.52,0.75,0.27,13.5,3.24,219,213,43,39,14.48,29.0,0.08,155,normal
CELL050102,ST0501,HCM,KV3,2026-08-18-06,1787007600000,99.96,1.15,0.29,20.7,3.48,184,183,27,26,12.53,22.74,0.02,62,normal
CELL050102,ST0501,HCM,KV3,2026-08-18-07,1787011200000,99.35,1.72,0.5,30.96,6.0,215,214,45,41,37.7,16.23,0.17,148,normal
CELL050102,ST0501,HCM,KV3,2026-08-18-08,1787014800000,99.45,2.33,0.79,41.94,9.48,109,103,75,72,41.92,26.46,0.07,49,normal
CELL050102,ST0501,HCM,KV3,2026-08-18-09,1787018400000,99.78,2.49,0.91,44.82,10.92,145,141,58,55,31.07,19.41,0.06,69,normal
CELL050102,ST0501,HCM,KV3,2026-08-18-10,1787022000000,99.62,2.28,0.72,41.04,8.64,201,197,77,76,38.21,23.12,0.14,135,normal
CELL050102,ST0501,HCM,KV3,2026-08-18-11,1787025600000,99.7,1.5,0.55,27.0,6.6,111,105,32,31,34.12,23.8,0.05,132,normal
CELL050102,ST0501,HCM,KV3,2026-08-18-12,1787029200000,99.4,2.15,0.77,38.7,9.24,166,165,62,61,31.37,13.02,0.11,34,normal
CELL050102,ST0501,HCM,KV3,2026-08-18-13,1787032800000,99.41,1.96,0.56,35.28,6.72,207,203,45,41,39.58,18.37,0.19,69,normal
CELL050102,ST0501,HCM,KV3,2026-08-18-14,1787036400000,100.0,2.27,0.54,40.86,6.48,210,205,51,48,31.13,12.2,0.12,159,normal
CELL050102,ST0501,HCM,KV3,2026-08-18-15,1787040000000,99.74,1.35,0.5,24.3,6.0,217,214,60,58,27.06,17.83,0.1,81,normal
CELL050102,ST0501,HCM,KV3,2026-08-18-16,1787043600000,99.98,2.41,0.77,43.38,9.24,95,91,56,52,27.79,23.4,0.16,58,normal
CELL050102,ST0501,HCM,KV3,2026-08-18-17,1787047200000,99.26,2.16,0.72,38.88,8.64,144,143,46,45,37.17,29.03,0.17,64,normal
